-27384.8907611215	0	0	203	204
-27384.859272953447	0	0	204	205
-27384.598796881204	0	0	205	206
-27384.97184331868	0	0	206	207
-27385.10197355073	0	0	207	208
-27385.242367758834	0	0	208	209
-27385.144703771188	0	0	209	210
-27385.088476868958	0	0	210	209
-27384.878265036798	0	0	209	211
-27385.209618226356	0	0	211	212
-27384.98135889556	0	0	212	213
-27385.131204174475	0	0	213	214
-27385.225354374936	0	0	214	215
-27385.439063167083	0	0	215	216
-27385.11045231588	0	0	216	212
-27385.01754412469	0	0	212	216
-27385.01366343853	0	0	216	217
-27385.111181968823	0	0	217	218
-27384.997433964287	0	0	218	219
-27384.754627353686	0	0	219	220
-27384.811085924288	0	0	220	221
-27384.702033460715	0	0	221	217
-27384.689342380843	0	0	217	222
-27384.63783374529	0	0	222	223
-27384.845511004747	0	0	223	224
-27385.088954021525	0	0	224	225
-27384.845465637107	0	0	225	226
-27384.67437479796	0	0	226	222
-27384.47918150499	0	0	222	227
-27384.717286149364	0	0	227	228
-27385.059942223328	0	0	228	229
-27384.981093022267	0	0	229	223
-27384.77375562679	0	0	223	224
-27384.772258030458	0	0	224	219
-27384.38873135457	0	0	219	230
-27384.382205581995	0	0	230	231
-27384.01485024766	0	0	231	232
-27383.894698562144	0	0	232	233
-27384.074832691258	0	0	233	234
-27384.24503241095	0	0	234	235
-27384.511643758073	0	0	235	236
-27384.61147222753	0	0	236	237
-27384.1372796176	0	0	237	236
-27384.276280983733	0	0	236	238
-27384.092752119846	0	0	238	239
-27384.324466915317	0	0	239	240
-27384.400444421466	0	0	240	241
-27384.518582726792	0	0	241	242
-27384.54839574284	0	0	242	243
-27384.656602036303	0	0	243	240
-27384.39726078805	0	0	240	244
-27384.230910316594	0	0	244	241
-27384.32974927676	0	0	241	245
-27383.960841341104	0	0	245	246
-27383.58627050543	0	0	246	241
-27383.605198784346	0	0	241	247
-27383.831659367657	0	0	247	231
-27383.493943586236	0	0	231	241
-27383.29559292321	0	0	241	240
-27382.881285475123	0	0	240	248
-27382.556487041467	0	0	248	249
-27382.749890617717	0	0	249	250
-27382.797808890537	0	0	250	251
-27382.839453042972	0	0	251	241
-27382.768054182685	0	0	241	252
-27382.42813795602	0	0	252	253
-27382.944257532123	0	0	253	254
-27382.50702759133	0	0	254	255
-27382.22401809567	0	0	255	245
-27382.31151395866	0	0	245	256
-27382.145669967056	0	0	256	240
-27382.841842758786	0	0	240	257
-27382.319164406083	0	0	257	258
-27383.06483306698	0	0	258	259
-27382.70652960181	0	0	259	260
-27382.95529537171	0	0	260	261
-27383.040342552224	0	0	261	262
-27382.784376366995	0	0	262	263
-27383.234707810534	0	0	263	264
-27382.976710127783	0	0	264	241
-27383.172733708627	0	0	241	265
-27383.14663167274	0	0	265	241
-27382.31811696209	0	0	241	232
-27382.696415880557	0	0	232	266
-27382.53766540454	0	0	266	267
-27382.434421367572	0	0	267	268
-27382.746863594868	0	0	268	269
-27383.00773898512	0	0	269	270
-27382.998112963047	0	0	270	271
-27382.750936673776	0	0	271	272
-27382.631255839893	0	0	272	254
-27383.148406826844	0	0	254	241
-27382.735901941203	0	0	241	273
-27382.671936234437	0	0	273	274
-27383.206329059998	0	0	274	275
-27382.922313185794	0	0	275	276
-27383.109986394007	0	0	276	277
-27382.833109710387	0	0	277	278
-27383.259209112606	0	0	278	279
-27383.213971276047	0	0	279	280
-27383.2190794548	0	0	280	281
-27383.609631454623	0	0	281	282
-27383.7309617426	0	0	282	283
-27384.074456312366	0	0	283	284
-27383.559480270236	0	0	284	272
-27383.73309503785	0	0	272	246
-27383.906512261492	0	0	246	285
-27384.065690710107	0	0	285	286
-27383.691310182236	0	0	286	287
-27383.545712722233	0	0	287	288
-27383.708468343506	0	0	288	289
-27383.46671056927	0	0	289	290
-27383.55826889036	0	0	290	291
-27383.452785337035	0	0	291	292
-27383.526557685793	0	0	292	293
-27383.422739370362	0	0	293	294
-27383.731374224633	0	0	294	295
-27384.008117970377	0	0	295	296
-27383.921759202123	0	0	296	297
-27384.18074484988	0	0	297	298
-27383.935241256295	0	0	298	299
-27384.116440790996	0	0	299	300
-27384.21102987342	0	0	300	216
-27384.116086039397	0	0	216	301
-27383.973117657806	0	0	301	302
-27384.273978407335	0	0	302	303
-27384.018645091324	0	0	303	302
-27384.32391877397	0	0	302	304
-27383.916906009843	0	0	304	305
-27383.656000299776	0	0	305	306
-27383.283929652076	0	0	306	304
-27383.05979465728	0	0	304	307
-27383.45312139641	0	0	307	308
-27383.365017161886	0	0	308	309
-27383.841801825994	0	0	309	310
-27383.89027116239	0	0	310	311
-27383.953689359587	0	0	311	312
-27384.1003741725	0	0	312	313
-27383.994602129438	0	0	313	314
-27384.213774066953	0	0	314	315
-27383.99211693588	0	0	315	316
-27384.30764385416	0	0	316	317
-27384.392911560615	0	0	317	318
-27384.207017916306	0	0	318	319
-27384.13702478806	0	0	319	320
-27384.10150022338	0	0	320	321
-27384.202091990708	0	0	321	322
-27384.08654788541	0	0	322	323
-27384.105717578976	0	0	323	324
-27383.720513180302	0	0	324	325
-27384.21780969754	0	0	325	326
-27384.49148689332	0	0	326	327
-27384.630457430758	0	0	327	242
-27384.737432296373	0	0	242	328
-27384.703283341063	0	0	328	329
-27385.1769199236	0	0	329	330
-27385.08721125232	0	0	330	331
-27384.93209218934	0	0	331	332
-27385.106654538475	0	0	332	333
-27384.972580844646	0	0	333	334
-27384.841189257077	0	0	334	335
-27384.878811134786	0	0	335	332
-27384.597915044433	0	0	332	336
-27384.44557710253	0	0	336	337
-27384.473142442293	0	0	337	332
-27384.344036605205	0	0	332	338
-27384.232467858776	0	0	338	18
-27383.921850835733	0	0	18	339
-27383.955765719023	0	0	339	336
-27383.77861983789	0	0	336	340
-27383.78667936412	0	0	340	341
-27383.56643060676	0	0	341	342
-27383.491307806078	0	0	342	343
-27383.807438936994	0	0	343	344
-27383.420781097302	0	0	344	345
-27383.43703772039	0	0	345	346
-27383.293105095854	0	0	346	347
-27383.85383964483	0	0	347	348
-27383.61819560414	0	0	348	349
-27384.098310203786	0	0	349	350
-27383.933344650155	0	0	350	351
-27383.83304357018	0	0	351	352
-27383.953967928683	0	0	352	353
-27384.06378378008	0	0	353	339
-27383.950397535817	0	0	339	354
-27383.693535141927	0	0	354	29
-27383.341900739077	0	0	29	209
-27383.405381914337	0	0	209	355
-27383.67047988435	0	0	355	356
-27383.431986664014	0	0	356	357
-27383.86325870904	0	0	357	358
-27383.168122657407	0	0	358	359
-27382.84513480142	0	0	359	360
-27382.805317693223	0	0	360	361
-27383.342466712682	0	0	361	362
-27383.271374578693	0	0	362	363
-27383.366453919938	0	0	363	364
-27383.022525984125	0	0	364	365
-27383.339155405076	0	0	365	366
-27383.136559110273	0	0	366	277
-27382.790908242474	0	0	277	367
-27382.80217467815	0	0	367	368
-27383.07952291096	0	0	368	369
-27383.060482611116	0	0	369	370
-27382.809165804418	0	0	370	371
-27382.623640031074	0	0	371	372
-27383.233966069747	0	0	372	373
-27383.187271980947	0	0	373	374
-27382.89195321266	0	0	374	375
-27383.408054540087	0	0	375	376
-27383.364982270192	0	0	376	377
-27383.488703033603	0	0	377	378
-27383.429428980024	0	0	378	379
-27383.860249858873	0	0	379	380
-27383.620420037038	0	0	380	352
-27383.93482808702	0	0	352	381
-27383.343311386605	0	0	381	382
-27383.37031226146	0	0	382	383
-27383.63618002768	0	0	383	384
-27383.387101651715	0	0	384	385
-27383.545975378045	0	0	385	386
-27383.40809263513	0	0	386	387
-27383.538624847915	0	0	387	388
-27383.62452655234	0	0	388	389
-27383.689946295235	0	0	389	380
-27383.674056171756	0	0	380	390
-27383.23559177664	0	0	390	391
-27383.627209847204	0	0	391	392
-27383.219200038115	0	0	392	393
-27383.629153283444	0	0	393	394
-27383.98938525572	0	0	394	386
-27383.475575474047	0	0	386	390
-27383.564970478452	0	0	390	395
-27383.554674966617	0	0	395	371
-27382.74029577217	0	0	371	396
-27383.013344418905	0	0	396	397
-27382.883941695265	0	0	397	398
-27382.199226648565	0	0	398	399
-27382.33335128948	0	0	399	400
-27382.819282632852	0	0	400	401
-27382.405792789737	0	0	401	402
-27382.620864786335	0	0	402	403
-27383.21484816759	0	0	403	219
-27383.25624360548	0	0	219	404
-27382.803252453978	0	0	404	405
-27382.53601582718	0	0	405	406
-27383.270083614112	0	0	406	407
-27383.23347528003	0	0	407	408
-27383.087206541895	0	0	408	409
-27383.25727183628	0	0	409	410
-27383.524457488078	0	0	410	411
-27383.787037533242	0	0	411	412
-27383.327824428485	0	0	412	246
-27383.39050695266	0	0	246	299
-27383.103707199814	0	0	299	413
-27382.63237348789	0	0	413	414
-27383.00958463986	0	0	414	415
-27382.96228197005	0	0	415	416
-27382.66499810965	0	0	416	417
-27382.91035814539	0	0	417	418
-27382.921681765467	0	0	418	419
-27382.74047469894	0	0	419	420
-27382.99254045196	0	0	420	421
-27383.300132627963	0	0	421	422
-27383.452229906557	0	0	422	423
-27383.171023667906	0	0	423	409
-27382.846659115436	0	0	409	424
-27383.30123875681	0	0	424	425
-27383.412615815767	0	0	425	277
-27383.609596497216	0	0	277	426
-27383.56663655263	0	0	426	427
-27383.355528807842	0	0	427	428
-27383.62109823374	0	0	428	429
-27384.196039711627	0	0	429	328
-27383.99303242728	0	0	328	430
-27383.57913424295	0	0	430	431
-27383.720822991185	0	0	431	432
-27383.81838814846	0	0	432	433
-27383.720816399742	0	0	433	434
-27383.870525040835	0	0	434	435
-27383.909421186003	0	0	435	436
-27383.42918210885	0	0	436	437
-27383.780092403576	0	0	437	438
-27384.211255227543	0	0	438	439
-27383.966519782116	0	0	439	417
-27383.770057747657	0	0	417	440
-27384.048740981358	0	0	440	441
-27384.26539082075	0	0	441	442
-27383.99274341519	0	0	442	443
-27384.774738765074	0	0	443	444
-27384.939848653783	0	0	444	445
-27384.865753018363	0	0	445	446
-27385.015657528005	0	0	446	445
-27384.67575622835	0	0	445	447
-27384.796536843598	0	0	447	448
-27385.040510157505	0	0	448	449
-27385.26530584487	0	0	449	450
-27385.083330162823	0	0	450	451
-27385.196311446012	0	0	451	452
-27385.580776542003	0	0	452	453
-27385.46733280403	0	0	453	454
-27385.569464070777	0	0	454	453
-27385.30523444363	0	0	453	454
-27385.18452889011	0	0	454	455
-27385.192517949934	0	0	455	456
-27385.249104886185	0	0	456	457
-27385.074633989956	0	0	457	458
-27385.192095723432	0	0	458	455
-27384.89492465897	0	0	455	456
-27384.935207503782	0	0	456	457
-27384.59948857097	0	0	457	456
-27384.52936124021	0	0	456	455
-27384.476740358677	0	0	455	459
-27384.079127213015	0	0	459	460
-27384.34437199465	0	0	460	457
-27384.36326522926	0	0	457	461
-27384.028154548658	0	0	461	462
-27384.56233773939	0	0	462	463
-27384.604958875287	0	0	463	457
-27384.520424850074	0	0	457	454
-27384.492516795606	0	0	454	464
-27384.7989758468	0	0	464	465
-27384.67841953939	0	0	465	456
-27384.70260389118	0	0	456	466
-27384.540312475096	0	0	466	467
-27384.49282711149	0	0	467	456
-27384.575413726638	0	0	456	468
-27384.447174961202	0	0	468	469
-27384.678482817344	0	0	469	470
-27384.430023247845	0	0	470	471
-27384.695417553703	0	0	471	472
-27384.95413241412	0	0	472	473
-27385.01077311625	0	0	473	474
-27385.084912726936	0	0	474	475
-27385.09030252316	0	0	475	476
-27385.213466374666	0	0	476	477
-27385.001446940772	0	0	477	478
-27385.22937201859	0	0	478	479
-27385.135092788587	0	0	479	48
-27385.202447754815	0	0	48	479
-27385.013040245838	0	0	479	47
-27385.040886809536	0	0	47	480
-27384.994036853343	0	0	480	44
-27384.841532541446	0	0	44	43
-27384.51846580762	0	0	43	41
-27384.467399635687	0	0	41	38
-27383.987183908986	0	0	38	481
-27384.606038704944	0	0	481	482
-27384.647059090275	0	0	482	41
-27384.655472481336	0	0	41	483
-27384.50641802414	0	0	483	49
-27384.12682347031	0	0	49	41
-27384.313402976593	0	0	41	484
-27384.532912853254	0	0	484	48
-27384.069400984623	0	0	48	485
-27384.554152978202	0	0	485	486
-27384.35659754936	0	0	486	487
-27384.324925922476	0	0	487	485
-27384.139104487065	0	0	485	488
-27383.683234813197	0	0	488	489
-27383.693007653274	0	0	489	490
-27383.09979318342	0	0	490	491
-27383.088549459477	0	0	491	487
-27383.228654570234	0	0	487	492
-27382.71202089492	0	0	492	493
-27383.44913468075	0	0	493	494
-27383.441181898277	0	0	494	495
-27383.739424593234	0	0	495	496
-27383.9513153179	0	0	496	497
-27384.039160238986	0	0	497	498
-27383.869577916033	0	0	498	497
-27383.868108484367	0	0	497	499
-27383.731678344542	0	0	499	500
-27384.07214530998	0	0	500	501
-27383.892044734737	0	0	501	502
-27383.79841260183	0	0	502	503
-27383.87175153003	0	0	503	504
-27383.85831314756	0	0	504	505
-27384.23420908038	0	0	505	506
-27384.577866687654	0	0	506	505
-27384.289011673507	0	0	505	507
-27384.457710378418	0	0	507	508
-27384.67677618104	0	0	508	509
-27384.602142937703	0	0	509	510
-27384.788130822883	0	0	510	511
-27385.06552939516	0	0	511	512
-27384.981441511383	0	0	512	513
-27385.2116986247	0	0	513	514
-27384.950626354585	0	0	514	515
-27384.947415211955	0	0	515	516
-27384.958033998584	0	0	516	511
-27384.917935266385	0	0	511	517
-27384.813889947975	0	0	517	518
-27384.700856626616	0	0	518	519
-27384.395221068153	0	0	519	520
-27384.51549693574	0	0	520	521
-27384.51483073392	0	0	521	522
-27384.7324288751	0	0	522	523
-27384.933416294072	0	0	523	524
-27384.666823886022	0	0	524	525
-27384.64782705032	0	0	525	526
-27384.570675359475	0	0	526	527
-27384.69425208345	0	0	527	528
-27384.76618915541	0	0	528	529
-27384.67964448085	0	0	529	526
-27384.41090963468	0	0	526	530
-27384.466511758044	0	0	530	531
-27384.02931438936	0	0	531	532
-27384.348726312728	0	0	532	533
-27384.459925326184	0	0	533	534
-27384.40940614301	0	0	534	535
-27384.62203911446	0	0	535	536
-27384.886486439274	0	0	536	537
-27385.034485579075	0	0	537	512
-27384.94505870173	0	0	512	534
-27384.695042932348	0	0	534	538
-27384.840793106567	0	0	538	539
-27384.992664599813	0	0	539	540
-27385.152903269372	0	0	540	541
-27385.21252553937	0	0	541	542
-27385.198928292753	0	0	542	540
-27385.162742582448	0	0	540	543
-27384.893222256236	0	0	543	540
-27384.879793260538	0	0	540	544
-27385.007679332914	0	0	544	545
-27384.95174624055	0	0	545	546
-27385.36290167764	0	0	546	547
-27385.09025368197	0	0	547	540
-27385.094756734157	0	0	540	548
-27385.089525586118	0	0	548	549
-27385.005276876786	0	0	549	550
-27385.42110561279	0	0	550	551
-27385.36396053266	0	0	551	552
-27385.407336375738	0	0	552	553
-27385.274901690267	0	0	553	554
-27385.23056388904	0	0	554	555
-27385.35720572884	0	0	555	556
-27385.34192555961	0	0	556	557
-27385.292125387947	0	0	557	556
-27384.75520016416	0	0	556	558
-27384.78768013043	0	0	558	553
-27384.796701117128	0	0	553	556
-27384.434735382503	0	0	556	555
-27384.365386204394	0	0	555	559
-27384.671417227633	0	0	559	560
-27384.704588106906	0	0	560	561
-27384.916151776837	0	0	561	562
-27384.642919248065	0	0	562	563
-27384.96290537049	0	0	563	564
-27385.08334465055	0	0	564	565
-27385.038137544587	0	0	565	563
-27385.138366478073	0	0	563	566
-27385.04617361491	0	0	566	567
-27385.29189361545	0	0	567	562
-27384.98920331397	0	0	562	568
-27384.883459766388	0	0	568	567
-27384.935419807472	0	0	567	569
-27385.034189105347	0	0	569	570
-27384.787470249783	0	0	570	571
-27384.56163013215	0	0	571	572
-27384.782381225792	0	0	572	573
-27384.857036811725	0	0	573	574
-27385.158593235807	0	0	574	575
-27385.35756094342	0	0	575	574
-27385.107498008292	0	0	574	576
-27385.219791720232	0	0	576	577
-27385.263451384242	0	0	577	576
-27384.807319234453	0	0	576	578
-27385.1122028513	0	0	578	576
-27384.891979133947	0	0	576	579
-27384.962672132016	0	0	579	580
-27385.05462155329	0	0	580	581
-27385.290941675616	0	0	581	582
-27385.41908688857	0	0	582	583
-27385.377679652116	0	0	583	584
-27385.64300400443	0	0	584	585
-27385.609156829218	0	0	585	371
-27385.49825610793	0	0	371	585
-27385.508820685987	0	0	585	371
-27385.403728292276	0	0	371	259
-27385.14320482156	0	0	259	585
-27385.284740104595	0	0	585	586
-27385.19817073294	0	0	586	587
-27385.14409595676	0	0	587	367
-27384.882837216996	0	0	367	585
-27385.003869032844	0	0	585	249
-27384.884754287254	0	0	249	584
-27384.683065395566	0	0	584	588
-27384.89509911793	0	0	588	582
-27384.56718917049	0	0	582	249
-27384.36993335199	0	0	249	585
-27384.12427906207	0	0	585	589
-27384.43516713799	0	0	589	585
-27384.257677540427	0	0	585	590
-27384.644927831505	0	0	590	591
-27384.651355867027	0	0	591	590
-27384.373857605522	0	0	590	241
-27384.07280691889	0	0	241	592
-27384.310596041185	0	0	592	593
-27384.51954631063	0	0	593	240
-27384.226668034295	0	0	240	590
-27384.30358459749	0	0	590	594
-27383.913996725627	0	0	594	595
-27384.253029206986	0	0	595	596
-27384.45802984217	0	0	596	597
-27384.352206308467	0	0	597	598
-27384.20089643605	0	0	598	587
-27383.830420105838	0	0	587	594
-27383.894846469728	0	0	594	599
-27384.1609079829	0	0	599	231
-27383.655241358454	0	0	231	600
-27383.68328469579	0	0	600	601
-27383.56126861635	0	0	601	365
-27383.231045808585	0	0	365	602
-27383.60230404626	0	0	602	603
-27383.764065906056	0	0	603	604
-27383.151957980983	0	0	604	605
-27383.060841410195	0	0	605	606
-27383.38264845567	0	0	606	607
-27383.59382467727	0	0	607	608
-27383.528940455868	0	0	608	609
-27382.777876376058	0	0	609	610
-27383.388243963072	0	0	610	611
-27383.536350421993	0	0	611	612
-27383.346977020476	0	0	612	613
-27383.293101670926	0	0	613	614
-27383.099237945375	0	0	614	615
-27383.352410766463	0	0	615	616
-27383.279889158857	0	0	616	617
-27383.446885584486	0	0	617	618
-27383.131075159617	0	0	618	619
-27383.297067037565	0	0	619	620
-27383.29774479071	0	0	620	621
-27383.465726681337	0	0	621	622
-27383.3772932667	0	0	622	623
-27383.335167337726	0	0	623	624
-27383.31187661942	0	0	624	620
-27383.102387399053	0	0	620	625
-27383.337474989938	0	0	625	619
-27382.78225651337	0	0	619	626
-27383.171618091546	0	0	626	627
-27383.11675252272	0	0	627	628
-27383.33987923345	0	0	628	629
-27383.344889385924	0	0	629	630
-27383.319493438845	0	0	630	378
-27383.06161675862	0	0	378	631
-27382.96657757206	0	0	631	366
-27382.65524242499	0	0	366	632
